,0
6388,refunded
6389,refused
6390,reg
6391,regalportfolio
6392,regard
6393,regarding
6394,regards
6395,register
6396,registered
6397,registration
6398,regret
6399,regretted
6400,regular
6401,rejected
6402,related
6403,relation
6404,relationship
6405,relatives
6406,relax
6407,relaxing
6408,released
6409,reliant
6410,relieved
6411,religiously
6412,relocate
6413,reltnship
6414,rem
6415,remain
6416,remains
6417,remb
6418,remember
6419,remembered
6420,rememberi
6421,remembr
6422,remembrs
6423,remind
6424,reminded
6425,reminder
6426,reminding
6427,reminds
6428,remixed
6429,removal
6430,remove
6431,removed
6432,rencontre
6433,renewal
6434,renewed
6435,renewing
6436,rent
6437,rental
6438,renting
6439,rentl
6440,rents
6441,repair
6442,repairs
6443,repeat
6444,repeating
6445,repent
6446,replace
6447,replacement
6448,replacing
6449,replied
6450,replies
6451,reply
6452,replying
6453,replys150
6454,report
6455,reppurcussions
6456,representative
6457,republic
6458,request
6459,requests
6460,require
6461,required
6462,requirements
6463,requires
6464,research
6465,resend
6466,resent
6467,reservations
6468,reserve
6469,reserved
6470,reserves
6471,reset
6472,residency
6473,resizing
6474,reslove
6475,resolution
6476,resolved
6477,resort
6478,respect
6479,respectful
6480,responce
6481,respond
6482,responding
6483,response
6484,responsibilities
6485,responsibility
6486,responsible
6487,rest
6488,restaurant
6489,restock
6490,restocked
6491,restrict
6492,restrictions
6493,resubbing
6494,resubmit
6495,result
6496,results
6497,resume
6498,resuming
6499,retard
6500,retired
6501,retrieve
6502,return
6503,returned
6504,returning
6505,returns
6506,reunion
6507,reveal
6508,revealed
6509,revealing
6510,reverse
6511,review
6512,revision
6513,reward
6514,rewarding
6515,rg21
6516,rgds
6517,rgent
6518,rhode
6519,rhythm
6520,rice
6521,rich
6522,riddance
6523,ridden
6524,ride
6525,right
6526,rightio
6527,rightly
6528,rights
6529,riley
6530,rimac
6531,ring
6532,ringing
6533,rings
6534,ringtone
6535,ringtoneking
6536,ringtones
6537,rinu
6538,rip
6539,ripped
6540,rise
6541,risk
6542,risks
6543,rite
6544,ritten
6545,river
6546,road
6547,roads
6548,roast
6549,rob
6550,robinson
6551,robs
6552,rock
6553,rocking
6554,rocks
6555,rodds1
6556,rodger
6557,rofl
6558,roger
6559,role
6560,roles
6561,rolled
6562,roller
6563,romantic
6564,romcapspam
6565,ron
6566,room
6567,roomate
6568,roommate
6569,roommates
6570,rooms
6571,ros
6572,rose
6573,roses
6574,rough
6575,round
6576,rounder
6577,rounds
6578,route
6579,row
6580,rowdy
6581,rows
6582,royal
6583,rp176781
6584,rpl
6585,rply
6586,rr
6587,rs
6588,rstm
6589,rt
6590,rtf
6591,rtm
6592,rto
6593,ru
6594,rub
6595,rubber
6596,rude
6597,rudi
6598,rugby
6599,ruin
6600,ruining
6601,rule
6602,rules
6603,rum
6604,rumbling
6605,rummer
6606,rumour
6607,run
6608,running
6609,runs
6610,rupaul
6611,rush
6612,rushing
6613,ruthful
6614,rv
6615,rvx
6616,rwm
6617,ryan
6618,ryder
6619,s3xy
6620,s89
6621,sabarish
6622,sac
6623,sachin
6624,sack
6625,sacked
6626,sacrifice
6627,sad
6628,sae
6629,saeed
6630,safe
6631,safely
6632,safety
6633,sagamu
6634,saibaba
6635,said
6636,sake
6637,salad
6638,salam
6639,salary
6640,sale
6641,sales
6642,salesman
6643,sall
6644,salmon
6645,salon
6646,salt
6647,sam
6648,samachara
6649,samantha
6650,sambar
6651,same
6652,samus
6653,sandiago
6654,sane
6655,sang
6656,sankatmochan
6657,sankranti
6658,santa
6659,santacalling
6660,sao
6661,sapna
6662,sar
6663,sara
6664,sarasota
6665,sarcasm
6666,sarcastic
6667,saristar
6668,sariyag
6669,sary
6670,sashimi
6671,sat
6672,satanic
6673,sathy
6674,sathya
6675,satisfied
6676,satisfy
6677,satsgettin
6678,satthen
6679,saturday
6680,saucy
6681,sausage
6682,savamob
6683,save
6684,saved
6685,saves
6686,savings
6687,saw
6688,say
6689,sayhey
6690,sayin
6691,saying
6692,says
6693,sayy
6694,sc
6695,scallies
6696,scammers
6697,scarcasim
6698,scared
6699,scary
6700,scenario
6701,scenery
6702,sch
6703,schedule
6704,school
6705,schools
6706,science
6707,scold
6708,scorable
6709,score
6710,scores
6711,scoring
6712,scotch
6713,scotland
6714,scotsman
6715,scouse
6716,scraped
6717,scrappy
6718,scratches
6719,scratching
6720,scream
6721,screamed
6722,screaming
6723,screen
6724,screwd
6725,scrounge
6726,scrumptious
6727,sculpture
6728,sd
6729,sday
6730,sdryb8i
6731,se
6732,sea
6733,search
6734,searching
6735,season
6736,seat
6737,sec
6738,second
6739,secondary
6740,seconds
6741,secret
6742,secretary
6743,secretly
6744,secrets
6745,secs
6746,section
6747,sections
6748,secure
6749,secured
6750,sed
6751,see
6752,seeds
6753,seeing
6754,seekers
6755,seeking
6756,seem
6757,seemed
6758,seems
6759,seen
6760,sef
6761,seh
6762,sehwag
6763,seing
6764,select
6765,selected
6766,selection
6767,self
6768,selfindependence
6769,selfish
6770,selflessness
6771,sell
6772,selling
6773,sells
6774,sem
6775,semester
6776,semi
6777,semiobscure
6778,sen
6779,send
6780,sender
6781,sending
6782,sends
6783,senor
6784,senrd
6785,sense
6786,senses
6787,sensible
6788,sensitive
6789,sent
6790,sentence
6791,senthil
6792,sentiment
6793,seperated
6794,sept
6795,september
6796,serena
6797,series
6798,serious
6799,seriously
6800,served
6801,server
6802,service
6803,services
6804,serving
6805,servs
6806,set
6807,setting
6808,settings
6809,settle
6810,settled
6811,settling
6812,seven
6813,seventeen
6814,several
6815,sex
6816,sexiest
6817,sextextuk
6818,sexual
6819,sexy
6820,sexychat
6821,sez
6822,sf
6823,sg
6824,sh
6825,sha
6826,shade
6827,shadow
6828,shag
6829,shagged
6830,shah
6831,shahjahan
6832,shakara
6833,shake
6834,shakespeare
6835,shaking
6836,shall
6837,shame
6838,shampain
6839,shangela
6840,shanghai
6841,shanil
6842,shant
6843,shaping
6844,share
6845,shared
6846,sharing
6847,shattered
6848,shaved
6849,shb
6850,shd
6851,she
6852,sheet
6853,sheets
6854,sheffield
6855,shelf
6856,shell
6857,shelves
6858,sherawat
6859,shes
6860,shesil
6861,shexy
6862,shhhhh
6863,shifad
6864,shijas
6865,shijutta
6866,shinco
6867,shindig
6868,shining
6869,shiny
6870,ship
6871,shipped
6872,shipping
6873,shirt
6874,shirts
6875,shit
6876,shite
6877,shitin
6878,shitinnit
6879,shitload
6880,shitstorm
6881,shivratri
6882,shld
6883,shldxxxx
6884,shock
6885,shocking
6886,shoes
6887,shola
6888,shoot
6889,shop
6890,shoppin
6891,shopping
6892,shoranur
6893,shore
6894,short
6895,shortage
6896,shortbreaks
6897,shortcode
6898,shorter
6899,shortly
6900,shorts
6901,shot
6902,shoul
6903,should
6904,shoulders
6905,shouldn
6906,shouldnt
6907,shouted
6908,shouting
6909,shove
6910,shoving
6911,show
6912,showed
6913,shower
6914,showered
6915,showers
6916,showing
6917,showr
6918,showrooms
6919,shows
6920,shracomorsglsuplt
6921,shrek
6922,shrink
6923,shrub
6924,shsex
6925,shu
6926,shud
6927,shudvetold
6928,shuhui
6929,shun
6930,shut
6931,shy
6932,si
6933,sian
6934,sib
6935,sic
6936,sick
6937,sickness
6938,side
6939,sigh
6940,sighs
6941,sight
6942,sign
6943,signal
6944,significance
6945,significant
6946,signin
6947,signing
6948,siguviri
6949,silence
6950,silent
6951,silently
6952,silly
6953,silver
6954,sim
6955,simonwatson5120
6956,simple
6957,simpler
6958,simply
6959,simpsons
6960,simulate
6961,since
6962,sinco
6963,sindu
6964,sing
6965,singapore
6966,singing
6967,single
6968,singles
6969,sink
6970,sip
6971,sipix
6972,sips
6973,sir
6974,sirji
6975,sis
6976,sister
6977,sisters
6978,sit
6979,site
6980,sitll
6981,sitter
6982,sittin
6983,sitting
6984,situation
6985,situations
6986,siva
6987,six
6988,size
6989,sized
6990,sk3
6991,sk38xh
6992,skateboarding
6993,skilgme
6994,skillgame
6995,skills
6996,skinny
6997,skins
6998,skint
6999,skip
7000,skirt
7001,sky
7002,skye
7003,skype
7004,skyped
7005,skyving
7006,slaaaaave
7007,slacking
7008,slap
7009,slave
7010,sleep
7011,sleepin
7012,sleeping
7013,sleepingwith
7014,sleeps
7015,sleepwell
7016,sleepy
7017,slept
7018,slice
7019,slices
7020,slide
7021,sliding
7022,slightly
7023,slip
7024,slippers
7025,slippery
7026,slo
7027,slob
7028,slots
7029,slovely
7030,slow
7031,slower
7032,slowing
7033,slowly
7034,slp
7035,slurp
7036,smacks
7037,small
7038,smaller
7039,smart
7040,smartcall
7041,smarter
7042,smash
7043,smashed
7044,smear
7045,smell
7046,smells
7047,smeone
7048,smidgin
7049,smile
7050,smiled
7051,smiles
7052,smiley
7053,smiling
7054,smith
7055,smoke
7056,smoked
7057,smokes
7058,smokin
7059,smoking
7060,smoothly
7061,sms
7062,smsco
7063,smsing
7064,smsrewards
7065,smsservices
7066,smth
7067,sn
7068,snake
7069,snap
7070,snappy
7071,snatch
7072,snd
7073,sneham
7074,snickering
7075,snogs
7076,snoring
7077,snot
7078,snow
7079,snowball
7080,snowboarding
7081,snowman
7082,snuggles
7083,so
7084,soc
7085,sochte
7086,social
7087,sofa
7088,soft
7089,software
7090,soil
7091,soiree
7092,sol
7093,soladha
7094,sold
7095,solihull
7096,solve
7097,solved
7098,some
7099,some1
7100,somebody
7101,someday
7102,someone
7103,someonone
7104,someplace
7105,somerset
7106,sometext
7107,somethin
7108,something
7109,sometime
7110,sometimes
7111,sometme
7112,somewhat
7113,somewhere
7114,somewheresomeone
7115,somewhr
7116,somone
7117,somtimes
7118,sonathaya
7119,sonetimes
7120,song
7121,songs
7122,sony
7123,sonyericsson
7124,soo
7125,soon
7126,sooner
7127,soonlots
7128,sooo
7129,soooo
7130,sooooo
7131,sophas
7132,sore
7133,sorrow
7134,sorrows
7135,sorry
7136,sort
7137,sorta
7138,sorted
7139,sorting
7140,sorts
7141,sory
7142,soryda
7143,sos
7144,soul
7145,sound
7146,sounding
7147,sounds
7148,soundtrack
7149,soup
7150,source
7151,sources
7152,south
7153,southern
7154,souveniers
7155,soz
7156,sozi
7157,sp
7158,space
7159,spacebucks
7160,spaces
7161,spageddies
7162,spain
7163,spam
7164,spanish
7165,spare
7166,spares
7167,spark
7168,sparkling
7169,spatula
7170,speak
7171,speaking
7172,special
7173,speciale
7174,specialisation
7175,specialise
7176,specially
7177,specific
7178,specify
7179,specs
7180,speechless
7181,speed
7182,speedchat
7183,speeding
7184,speling
7185,spell
7186,spelled
7187,spelling
7188,spend
7189,spending
7190,spent
7191,sphosting
7192,spice
7193,spider
7194,spiffing
7195,spile
7196,spin
7197,spinout
7198,spiral
7199,spirit
7200,spiritual
7201,spjanuary
7202,spk
7203,spl
7204,splash
7205,splashmobile
7206,splat
7207,splendid
7208,split
7209,splleing
7210,spoil
7211,spoiled
7212,spoilt
7213,spoke
7214,spoken
7215,sponsors
7216,spontaneously
7217,spook
7218,spoon
7219,spoons
7220,sporadically
7221,sport
7222,sports
7223,sportsx
7224,spose
7225,spot
7226,spotty
7227,spouse
7228,sppok
7229,spreadsheet
7230,spree
7231,spring
7232,springs
7233,sprint
7234,sptv
7235,spun
7236,spys
7237,sq825
7238,squatting
7239,squeeeeeze
7240,squeezed
7241,squid
7242,squishy
7243,srs
7244,srsly
7245,srt
7246,sry
7247,st
7248,stability
7249,stable
7250,stadium
7251,staff
7252,stage
7253,stagwood
7254,stairs
7255,stalk
7256,stalking
7257,stamped
7258,stamps
7259,stand
7260,standard
7261,standing
7262,stands
7263,stapati
7264,star
7265,starer
7266,staring
7267,starring
7268,stars
7269,starshine
7270,start
7271,started
7272,starting
7273,starts
7274,starve
7275,starving
7276,starwars3
7277,stash
7278,stated
7279,statement
7280,statements
7281,station
7282,status
7283,stay
7284,stayed
7285,stayin
7286,staying
7287,stays
7288,std
7289,stdtxtrate
7290,steak
7291,steal
7292,stealing
7293,steam
7294,steamboat
7295,steed
7296,steering
7297,step
7298,steps
7299,stereo
7300,stereophonics
7301,sterling
7302,sterm
7303,steve
7304,stewartsize
7305,steyn
7306,sth
7307,stick
7308,sticky
7309,stifled
7310,stil
7311,still
7312,stink
7313,stitch
7314,stock
7315,stocked
7316,stockport
7317,stolen
7318,stomach
7319,stomps
7320,stone
7321,stoners
7322,stones
7323,stool
7324,stop
7325,stop2
7326,stop2stop
7327,stopbcm
7328,stopcost
7329,stopcs
7330,stopped
7331,stops
7332,stopsms
7333,stoptxtstop1
7334,store
7335,stores
7336,stories
7337,storming
7338,story
7339,str
7340,str8
7341,straight
7342,strain
7343,strange
7344,stranger
7345,stream
7346,street
7347,stress
7348,stressed
7349,stressful
7350,stressfull
7351,stretch
7352,strewn
7353,strict
7354,strike
7355,strings
7356,strip
7357,stripes
7358,strips
7359,strokes
7360,strong
7361,strongly
7362,strt
7363,strtd
7364,struggling
7365,sts
7366,stu
7367,stubborn
7368,stuck
7369,studdying
7370,student
7371,studentfinancial
7372,students
7373,studies
7374,studio
7375,study
7376,studying
7377,studyn
7378,stuff
7379,stuff42moro
7380,stuffed
7381,stuffing
7382,stuffs
7383,stunning
7384,stupid
7385,style
7386,styles
7387,styling
7388,stylish
7389,stylist
7390,sub
7391,subject
7392,subletting
7393,submitted
7394,submitting
7395,subpoly
7396,subs
7397,subs16
7398,subscribe
7399,subscribe6gbp
7400,subscribed
7401,subscriber
7402,subscribers
7403,subscription
7404,subscriptions
7405,subscriptn3gbp
7406,subscrition
7407,subsequent
7408,subtoitles
7409,success
7410,successful
7411,successfully
7412,such
7413,sucker
7414,suckers
7415,sucks
7416,sudden
7417,suddenly
7418,sudn
7419,sue
7420,suffer
7421,suffering
7422,suffers
7423,sufficient
7424,sugababes
7425,suganya
7426,sugar
7427,sugardad
7428,suggest
7429,suggestion
7430,suggestions
7431,suite
7432,suite342
7433,suitemates
7434,suits
7435,sullivan
7436,sum
7437,sum1
7438,suman
7439,sumfing
7440,summer
7441,summers
7442,summon
7443,sumthin
7444,sun
7445,sun0819
7446,sunday
7447,sundayish
7448,sunlight
7449,sunny
7450,sunoco
7451,sunroof
7452,sunscreen
7453,sunshine
7454,suntec
7455,sup
7456,super
7457,superb
7458,superior
7459,supervisor
7460,suply
7461,supose
7462,suppliers
7463,supplies
7464,supply
7465,support
7466,supports
7467,suppose
7468,supposed
7469,supreme
7470,suprman
7471,sura
7472,sure
7473,surely
7474,surf
7475,surfing
7476,surgical
7477,surly
7478,surname
7479,surprise
7480,surprised
7481,surrender
7482,surrounded
7483,survey
7484,surya
7485,sutra
7486,sux
7487,suzy
7488,svc
7489,sw7
7490,sw73ss
7491,swalpa
7492,swan
7493,swann
7494,swap
7495,swashbuckling
7496,swat
7497,swatch
7498,sway
7499,swayze
7500,swear
7501,sweater
7502,sweatter
7503,sweet
7504,sweetest
7505,sweetheart
7506,sweetie
7507,sweets
7508,swell
7509,swhrt
7510,swimming
7511,swimsuit
7512,swing
7513,swiss
7514,switch
7515,swollen
7516,swoop
7517,swt
7518,swtheart
7519,syd
7520,syllabus
7521,symbol
7522,sympathetic
7523,symptoms
7524,synced
7525,syria
7526,syrup
7527,system
7528,systems
7529,t4get2text
7530,t91
7531,ta
7532,table
7533,tablet
7534,tablets
7535,tackle
7536,tacos
7537,tactful
7538,tactless
7539,tag
7540,tagged
7541,tahan
7542,tai
7543,tait
7544,taj
7545,taka
7546,take
7547,takecare
7548,taken
7549,takes
7550,takin
7551,taking
7552,talent
7553,talents
7554,talk
7555,talkbut
7556,talked
7557,talkin
7558,talking
7559,talks
7560,tall
7561,tallahassee
7562,tallent
7563,tamilnadu
7564,tampa
7565,tank
7566,tantrum
7567,tap
7568,tape
7569,tariffs
7570,tarot
7571,tarpon
7572,taste
7573,tasts
7574,tat
7575,tata
7576,tats
7577,tattoos
7578,tau
7579,taught
7580,taunton
7581,taxes
7582,taxi
7583,taxless
7584,taxt
7585,taylor
7586,tayseer
7587,tb
7588,tbs
7589,tc
7590,tcr
7591,tcs
7592,tddnewsletter
7593,tea
7594,teach
7595,teacher
7596,teachers
7597,teaches
7598,teaching
7599,team
7600,teams
7601,tear
7602,tears
7603,tease
7604,teasing
7605,tech
7606,technical
7607,technologies
7608,tee
7609,teenager
7610,teeth
7611,teju
7612,tel
7613,telediscount
7614,telephone
7615,telephonic
7616,teletext
7617,tell
7618,telling
7619,tellmiss
7620,tells
7621,telly
7622,telphone
7623,telugu
7624,temales
7625,temp
7626,temper
7627,temple
7628,ten
7629,tenants
7630,tendencies
7631,tenerife
7632,tensed
7633,tension
7634,teresa
7635,term
7636,terminated
7637,terms
7638,termsapply
7639,ternal
7640,terrible
7641,terrific
7642,terror
7643,terrorist
7644,terry
7645,tescos
7646,tessy
7647,test
7648,testing
7649,tests
7650,tex
7651,texas
7652,texd
7653,text
7654,text82228
7655,textand
7656,textbook
7657,textbuddy
7658,textcomp
7659,texted
7660,textin
7661,texting
7662,textoperator
7663,textpod
7664,texts
7665,tgxxrz
7666,th
7667,than
7668,thandiyachu
7669,thangam
7670,thank
7671,thanks
7672,thanks2
7673,thanksgiving
7674,thanku
7675,thankyou
7676,thanx
7677,thanx4
7678,thasa
7679,that
7680,that2worzels
7681,thatmum
7682,thats
7683,thatscool
7684,the
7685,the4th
7686,theacusations
7687,theater
7688,theatre
7689,thecd
7690,thedailydraw
7691,their
7692,theirs
7693,thekingshead
7694,them
7695,themed
7696,themes
7697,themob
7698,then
7699,thenampet
7700,theoretically
7701,theory
7702,theplace
7703,thepub
7704,there
7705,theres
7706,these
7707,thesedays
7708,thesis
7709,thesmszone
7710,thet
7711,thew
7712,they
7713,theyre
7714,thgt
7715,thia
7716,thin
7717,thing
7718,things
7719,think
7720,thinked
7721,thinkin
7722,thinking
7723,thinks
7724,thinkthis
7725,thinl
7726,thirtyeight
7727,thirunelvali
7728,this
7729,thk
7730,thkin
7731,thm
7732,thnk
7733,thnq
7734,thnx
7735,tho
7736,those
7737,thot
7738,thou
7739,though
7740,thought
7741,thoughts
7742,thousands
7743,thout
7744,thread
7745,threats
7746,three
7747,threw
7748,thriller
7749,throat
7750,through
7751,throw
7752,throwin
7753,throwing
7754,thrown
7755,throws
7756,thru
7757,ths
7758,tht
7759,thts
7760,thuglyfe
7761,thurs
7762,thursday
7763,thus
7764,thx
7765,thy
7766,tick
7767,ticket
7768,tickets
7769,tie
7770,tiempo
7771,tiger
7772,tight
7773,tightly
7774,tigress
7775,tihs
7776,tiime
7777,til
7778,till
7779,tim
7780,time
7781,times
7782,timi
7783,timin
7784,timing
7785,timings
7786,tiny
7787,tip
7788,tips
7789,tired
7790,tiring
7791,tirunelvai
7792,tirunelvali
7793,tirupur
7794,tis
7795,tissco
7796,title
7797,titles
7798,tiwary
7799,tix
7800,tiz
7801,tke
7802,tkls
7803,tkts
7804,tlk
7805,tlp
7806,tm
7807,tming
7808,tmorow
7809,tmorrow
7810,tmr
7811,tmrw
7812,tms
7813,tmw
7814,tnc
7815,tncs
7816,to
7817,toa
7818,toaday
7819,tobacco
7820,tobed
7821,tocall
7822,toclaim
7823,today
7824,todays
7825,todo
7826,tog
7827,together
7828,tohar
7829,toilet
7830,tok
7831,token
7832,toking
7833,tol
7834,told
7835,toledo
7836,tolerance
7837,tolerat
7838,toll
7839,tom
7840,tomarrow
7841,tome
7842,tomeandsaid
7843,tomo
7844,tomorro
7845,tomorrow
7846,tomorw
7847,tone
7848,tones
7849,tones2u
7850,tones2you
7851,tonexs
7852,tonght
7853,tongued
7854,tonight
7855,tonights
7856,tonite
7857,tons
7858,tonsolitusaswell
7859,too
7860,took
7861,tookplace
7862,tool
7863,tooo
7864,toot
7865,tooth
7866,toothpaste
7867,tootsie
7868,top
7869,topic
7870,toplay
7871,topped
7872,toppoly
7873,tops
7874,tor
7875,torch
7876,torrents
7877,tortilla
7878,torture
7879,tosend
7880,toshiba
7881,toss
7882,tot
7883,total
7884,totally
7885,totes
7886,touch
7887,touched
7888,tough
7889,toughest
7890,tour
7891,towards
7892,town
7893,toxic
7894,toyota
7895,tp
7896,track
7897,trackmarque
7898,trade
7899,traditions
7900,traffic
7901,train
7902,trained
7903,training
7904,trainners
7905,trains
7906,tram
7907,tranquility
7908,transaction
7909,transcribing
7910,transfer
7911,transfered
7912,transferred
7913,transfr
7914,transfred
7915,transport
7916,trash
7917,trauma
7918,trav
7919,travel
7920,traveling
7921,travelled
7922,travelling
7923,treacle
7924,treadmill
7925,treasure
7926,treat
7927,treated
7928,treatin
7929,treats
7930,trebles
7931,tree
7932,trek
7933,trends
7934,trial
7935,tried
7936,trip
7937,triple
7938,trips
7939,trishul
7940,triumphed
7941,trivia
7942,tron
7943,trouble
7944,troubleshooting
7945,trouser
7946,truble
7947,truck
7948,true
7949,true18
7950,truec
7951,truffles
7952,truly
7953,truro
7954,trust
7955,trusting
7956,truth
7957,try
7958,tryin
7959,trying
7960,ts
7961,tsandcs
7962,tscs
7963,tscs08714740323
7964,tscs087147403231winawk
7965,tsunami
7966,tsunamis
7967,tt
7968,ttyl
7969,tue
7970,tues
7971,tuesday
7972,tui
7973,tuition
7974,tul
7975,tulip
7976,tunde
7977,tune
7978,tunji
7979,turkeys
7980,turn
7981,turned
7982,turning
7983,turns
7984,tuth
7985,tv
7986,twat
7987,twelve
7988,twenty
7989,twice
7990,twiggs
7991,twilight
7992,twinks
7993,twins
7994,twittering
7995,two
7996,tx
7997,txt
7998,txt250
7999,txt43
8000,txt82228
8001,txtauction
8002,txtin
8003,txting
8004,txtno
8005,txts
8006,txtstar
8007,txtstop
8008,txttowin
8009,txtx
8010,tyler
8011,type
8012,types
8013,typical
8014,tyrone
8015,u2moro
8016,u4
8017,uawake
8018,ubandu
8019,ubi
8020,ud
8021,ugadi
8022,ugh
8023,ugo
8024,uh
8025,uhhhhrmm
8026,uin
8027,ujhhhhhhh
8028,uk
8029,ukp
8030,uks
8031,ultimate
8032,ultimately
8033,ultimatum
8034,um
8035,umma
8036,ummifying
8037,ummma
8038,ummmmmaah
8039,un
8040,unable
8041,unbelievable
8042,unbreakable
8043,unclaimed
8044,uncle
8045,uncles
8046,uncomfortable
8047,unconditionally
8048,unconscious
8049,unconsciously
8050,unconvinced
8051,uncountable
8052,uncut
8053,under
8054,underdtand
8055,understand
8056,understanding
8057,understood
8058,underwear
8059,undrstnd
8060,undrstndng
8061,unemployed
8062,uneventful
8063,unfolds
8064,unfortunately
8065,unfortuntly
8066,unhappiness
8067,unhappy
8068,uni
8069,unicef
8070,uniform
8071,unintentional
8072,unintentionally
8073,unique
8074,united
8075,units
8076,univ
8077,university
8078,unjalur
8079,unkempt
8080,unknown
8081,unless
8082,unlike
8083,unlimited
8084,unmits
8085,unnecessarily
8086,unni
8087,unrecognized
8088,unredeemed
8089,unsecured
8090,unsold
8091,unspoken
8092,unsub
8093,unsubscribe
8094,unsubscribed
8095,untamed
8096,until
8097,unusual
8098,up
8099,up4
8100,upcharge
8101,upd8
8102,updat
8103,update
8104,update_now
8105,upgrade
8106,upgrading
8107,upgrdcentre
8108,upload
8109,uploaded
8110,upon
8111,upping
8112,ups
8113,upset
8114,upstairs
8115,upto
8116,uptown
8117,ur
8118,urawinner
8119,ure
8120,urfeeling
8121,urgent
8122,urgently
8123,urgh
8124,urgnt
8125,urgoin
8126,urgran
8127,urination
8128,url
8129,urmom
8130,urn
8131,urself
8132,us
8133,usa
8134,usb
8135,usc
8136,use
8137,used
8138,useful
8139,useless
8140,user
8141,uses
8142,usf
8143,usher
8144,using
8145,usmle
8146,usps
8147,usual
8148,usually
8149,uterus
8150,utter
8151,uttered
8152,uup
8153,uv
8154,uve
8155,uwana
8156,uwant
8157,uworld
8158,va
8159,vaazhthukkal
8160,vague
8161,vaguely
8162,vale
8163,valentine
8164,valentines
8165,valid
8166,valid12hrs
8167,valuable
8168,value
8169,valued
8170,values
8171,valuing
8172,varaya
8173,vargu
8174,various
8175,varma
8176,varunnathu
8177,vary
8178,vasai
8179,vat
8180,vatian
8181,vava
8182,vco
8183,vday
8184,ve
8185,vegas
8186,vegetables
8187,veggie
8188,vehicle
8189,velachery
8190,velly
8191,velusamy
8192,venaam
8193,venugopal
8194,verified
8195,verify
8196,verifying
8197,version
8198,versus
8199,very
8200,vettam
8201,vewy
8202,via
8203,vibrant
8204,vibrate
8205,vibrator
8206,vic
8207,victoria
8208,victors
8209,vid
8210,video
8211,videochat
8212,videophones
8213,videos
8214,videosound
8215,videosounds
8216,view
8217,vijay
8218,vijaykanth
8219,vikky
8220,vilikkam
8221,vill
8222,villa
8223,village
8224,vinobanagar
8225,violated
8226,violence
8227,violet
8228,vip
8229,vipclub4u
8230,virgil
8231,virgin
8232,virgins
8233,virtual
8234,visa
8235,visionsms
8236,visit
8237,visiting
8238,visitor
8239,visitors
8240,vital
8241,vitamin
8242,viva
8243,vivek
8244,vivekanand
8245,vl
8246,voda
8247,vodafone
8248,vodka
8249,voice
8250,voicemail
8251,voila
8252,volcanoes
8253,vomit
8254,vomitin
8255,vomiting
8256,vote
8257,voted
8258,vouch4me
8259,voucher
8260,vouchers
8261,vpod
8262,vry
8263,vs
8264,vth
8265,vu
8266,w1
8267,w111wx
8268,w14rg
8269,w1a
8270,w1j
8271,w1j6hl
8272,w1jhl
8273,w1t1jy
8274,w4
8275,w45wq
8276,w8in
8277,wa
8278,wa14
8279,waaaat
8280,wad
8281,wadebridge
8282,wah
8283,wahala
8284,wahay
8285,waheed
8286,waheeda
8287,wahleykkum
8288,waht
8289,wait
8290,waited
8291,waitin
8292,waiting
8293,wake
8294,waking
8295,wales
8296,waliking
8297,walk
8298,walkabout
8299,walked
8300,walkin
8301,walking
8302,walks
8303,wall
8304,wallet
8305,wallpaper
8306,walls
8307,walmart
8308,walsall
8309,wamma
8310,wan
8311,wan2
8312,wana
8313,wanna
8314,wannatell
8315,want
8316,want2come
8317,wanted
8318,wanting
8319,wants
8320,wap
8321,waqt
8322,warm
8323,warming
8324,warned
8325,warner
8326,warning
8327,warranty
8328,warwick
8329,was
8330,washob
8331,wasn
8332,wasnt
8333,waste
8334,wasted
8335,wasting
8336,wat
8337,watch
8338,watched
8339,watches
8340,watchin
8341,watching
8342,watchng
8343,water
8344,watever
8345,watevr
8346,wating
8347,watr
8348,wats
8349,watts
8350,wave
8351,wavering
8352,waves
8353,way
8354,way2sms
8355,waz
8356,wc1n
8357,wc1n3xx
8358,we
8359,weak
8360,weakness
8361,weaknesses
8362,weapon
8363,wear
8364,wearing
8365,weaseling
8366,weasels
8367,weather
8368,web
8369,web2mobile
8370,webadres
8371,webeburnin
8372,webpage
8373,website
8374,wed
8375,weddin
8376,wedding
8377,weddingfriend
8378,wedlunch
8379,wednesday
8380,weds
8381,wee
8382,weed
8383,week
8384,weekdays
8385,weekend
8386,weekends
8387,weekly
8388,weeks
8389,weigh
8390,weighed
8391,weight
8392,weightloss
8393,weird
8394,weirdest
8395,weirdo
8396,weirdy
8397,weiyi
8398,welcome
8399,welcomes
8400,well
8401,wellda
8402,welp
8403,wen
8404,wendy
8405,wenever
8406,went
8407,wenwecan
8408,wer
8409,were
8410,werebored
8411,weren
8412,werethe
8413,wesley
8414,wesleys
8415,west
8416,western
8417,westlife
8418,westonzoyland
8419,westshore
8420,wet
8421,wetherspoons
8422,weve
8423,wewa
8424,whassup
8425,what
8426,whatever
8427,whats
8428,whatsup
8429,wheat
8430,wheel
8431,wheellock
8432,when
8433,whenever
8434,whenevr
8435,whens
8436,where
8437,whereare
8438,wherever
8439,wherevr
8440,wherre
8441,whether
8442,which
8443,while
8444,whilltake
8445,whispers
8446,white
8447,whn
8448,who
8449,whoever
8450,whole
8451,whom
8452,whore
8453,whos
8454,whose
8455,whr
8456,why
8457,wi
8458,wicked
8459,wicket
8460,wicklow
8461,wid
8462,widelive
